gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,D1_B7C2_bead,D1_B7_bead,D2_B7C2_bead,D2_B7_bead,D3_B7C2_bead,D3_B7_bead
ENSG00000174282,ZBTB4,57659,zinc finger and BTB domain containing 4,4758.361496851184,-0.3906172834558367,0.18534726120870904,-2.1074888342481883,0.03507522854634443,0.30607065450880266,3494,5859,4274,6031,3974,5000
ENSG00000070159,PTPN3,5774,protein tyrosine phosphatase non-receptor type 3,359.34223265824323,-0.6583020894854761,0.3124553493940273,-2.106867719698768,0.03512904741271435,0.30624850481000987,377,667,182,342,259,387
ENSG00000125347,IRF1,3659,interferon regulatory factor 1,4918.7241471735915,0.175221528164839,0.083178626303736,2.106569150649328,0.035154943156045886,0.30624850481000987,5265,5092,4134,4574,5795,4816
ENSG00000154640,BTG3,10950,BTG anti-proliferation factor 3,1558.871235750126,0.26426183745162246,0.12548593196290622,2.1059080752553085,0.03521233809089998,0.30648985338310325,1788,1454,1278,1514,1904,1461
ENSG00000079156,OSBPL6,114880,oxysterol binding protein like 6,150.6144816762139,0.6893406725063633,0.3274335920839004,2.105283908468772,0.03526660198550559,0.3067035655403321,168,97,119,132,263,130
ENSG00000133121,STARD13,90627,StAR related lipid transfer domain containing 13,120.22277724257486,-0.6453976376102097,0.30664254405920327,-2.104723072887118,0.0353154208412372,0.30686960382499295,111,192,56,130,110,141
ENSG00000152778,IFIT5,24138,interferon induced protein with tetratricopeptide repeats 5,1663.8520567828998,0.6382270552982122,0.30358662476769394,2.1022897691444307,0.035527900240387426,0.3084562776968203,2430,2029,1160,868,2418,1242
ENSG00000101187,SLCO4A1,28231,solute carrier organic anion transporter family member 4A1,1493.5522604522594,0.34090829223577623,0.16227105351950416,2.1008570835142866,0.035653513715143394,0.30894310082083504,1543,1222,1523,1482,1746,1403
ENSG00000125450,NUP85,79902,nucleoporin 85,1528.8777122936717,0.24139625197632156,0.1149163062116734,2.10062662066143,0.03567375532097601,0.30894310082083504,1791,1679,1319,1359,1707,1365
ENSG00000169442,CD52,1043,CD52 molecule,5868.148055196086,-0.5277983838395318,0.25121111449307826,-2.1010152552548567,0.03563962712460077,0.30894310082083504,3462,6665,5518,8142,4605,6795
ENSG00000004864,SLC25A13,10165,solute carrier family 25 member 13,297.17841159649055,0.5277571768135134,0.25155862671044965,2.0979490296748016,0.035909648191228515,0.30972363513709494,434,337,247,216,346,216
ENSG00000101391,CDK5RAP1,51654,CDK5 regulatory subunit associated protein 1,1176.0540698740717,0.277916036524417,0.1325105834875811,2.0973119973504857,0.03596596551644572,0.30972363513709494,1472,1218,973,1022,1314,1097
ENSG00000120800,UTP20,27340,UTP20 small subunit processome component,1477.075121200838,0.5582487996384335,0.26614954386462153,2.0975004936412365,0.03594929351917204,0.30972363513709494,2460,1560,1045,952,1684,1259
ENSG00000124098,FAM210B,116151,family with sequence similarity 210 member B,281.41208143894823,-0.4105466785965465,0.19571571018475808,-2.097668491757689,0.0359344400854277,0.30972363513709494,235,420,208,296,257,296
ENSG00000128923,MINDY2,54629,MINDY lysine 48 deubiquitinase 2,1107.6774253557096,-0.21653503669493745,0.10325634836793782,-2.0970626999450803,0.03598802533638439,0.30972363513709494,1036,1309,887,1198,1041,1223
ENSG00000170222,ADPRM,56985,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",389.37982337196627,-0.34887347968186944,0.1662601808924551,-2.0983585956010553,0.03587347993469497,0.30972363513709494,306,456,287,447,402,462
ENSG00000173762,CD7,924,CD7 molecule,8498.29261198097,-0.5254376035139178,0.25058028322352466,-2.0968832693241577,0.03600390992584655,0.30972363513709494,4911,8464,7464,11357,7474,11365
ENSG00000214114,MYCBP,26292,MYC binding protein,1077.9224099524708,0.2549961817103099,0.12152752088874266,2.0982587305780442,0.035882296025305384,0.30972363513709494,1280,1128,971,997,1149,958
ENSG00000051180,RAD51,5888,RAD51 recombinase,2410.8232852373717,0.2405207832586507,0.11476239079959112,2.0958153762992855,0.03609857180894423,0.3101710026324363,2772,2704,2098,2155,2721,2090
ENSG00000137055,PLAA,9373,phospholipase A2 activating protein,2825.639401519999,0.2909051063271109,0.13881584118135223,2.0956189427045704,0.03611600747497708,0.3101710026324363,3481,3165,2293,2375,3314,2459
ENSG00000167208,SNX20,124460,sorting nexin 20,5693.862340505313,-0.3192299320206442,0.1524243366100371,-2.0943501485419818,0.03622880010515313,0.3108810502788826,5026,7974,4668,6425,4883,5484
ENSG00000180900,SCRIB,23513,scribble planar cell polarity protein,3557.948538435507,0.3424140529790464,0.16353259084606986,2.093858179629492,0.03627261562482252,0.3109985141985406,4531,3965,2810,2676,4317,3246
ENSG00000160999,SH2B2,10603,SH2B adaptor protein 2,502.55706107951704,-0.5357318178043724,0.2559946896097294,-2.0927458246149935,0.036371850237064914,0.3115905477155362,363,469,355,585,471,796
ENSG00000088205,DDX18,8886,DEAD-box helicase 18,4696.844570858118,0.18387824773417963,0.08791608266187706,2.0915200287229645,0.036481472927997756,0.31187434767289207,5306,4799,3903,4423,5343,4557
ENSG00000104783,KCNN4,3783,potassium calcium-activated channel subfamily N member 4,3482.33991529623,0.2719947465842256,0.130019091922249,2.09196005419633,0.036442089185928374,0.31187434767289207,3960,3235,2778,3154,4419,3481
ENSG00000162923,WDR26,80232,WD repeat domain 26,6983.449254588546,-0.20203821155192003,0.09660603834403404,-2.0913621448011384,0.03649561290214604,0.31187434767289207,6366,7714,5558,7925,6887,7721
ENSG00000081019,RSBN1,54665,round spermatid basic protein 1,2014.0557627842622,-0.3385266662337526,0.16200242065802692,-2.0896395551295686,0.03665019050014721,0.31267761696943774,1688,2015,1566,2468,1888,2523
ENSG00000083799,CYLD,1540,CYLD lysine 63 deubiquitinase,10155.867815522382,-0.22118164848153404,0.10582993385405547,-2.0899724721226236,0.0366202725911438,0.31267761696943774,9350,13406,7682,10683,10220,10285
ENSG00000122643,NT5C3A,51251,"5'-nucleotidase, cytosolic IIIA",1264.607083557669,0.5644088073327672,0.2702264568829383,2.0886511773984746,0.03673913473042402,0.31317761174415126,1622,1625,1026,804,1790,814
ENSG00000139372,TDG,6996,thymine DNA glycosylase,1790.9953356346164,0.42994960203524424,0.20591347912938945,2.0880109638916724,0.03679684569019673,0.31341075747516567,2424,2097,1423,1453,2182,1267
ENSG00000244270,RPL32P29,729215,ribosomal protein L32 pseudogene 29,252.28429672110624,-0.5031362258635541,0.24105865814366184,-2.087194169826101,0.036870586288280875,0.31377993590595504,181,261,173,306,253,355
ENSG00000101182,PSMA7,5688,proteasome 20S subunit alpha 7,7275.938267887887,0.24447562899569744,0.11717773613909979,2.086365866511403,0.03694549444084217,0.31415843419506895,8483,7694,5888,6061,8689,7166
ENSG00000181038,METTL23,124512,methyltransferase like 23,468.46133024672514,-0.2773155507492184,0.13304919285248012,-2.084308403559391,0.03713212343929387,0.31548552285088943,406,562,364,519,457,527
ENSG00000169992,NLGN2,57555,neuroligin 2,641.292354549736,-0.3235081485514768,0.15528967190598778,-2.0832560503272126,0.037227890493678965,0.3160390736564539,551,684,473,730,630,812
ENSG00000122873,CISD1,55847,CDGSH iron sulfur domain 1,987.0643049401524,0.3212176087343095,0.154215754690609,2.082910461247901,0.03725938588336412,0.31604654106324387,1201,1027,800,764,1207,968
ENSG00000134574,DDB2,1643,damage specific DNA binding protein 2,4981.094528058287,-0.23653371845857685,0.11365459584752538,-2.0811628134765563,0.037419006016447716,0.31663603687721914,4137,5677,3935,5586,5185,5597
ENSG00000196352,CD55,1604,CD55 molecule (Cromer blood group),2826.8279592014014,0.2099986966509936,0.10090550601405311,2.0811420996367342,0.0374209013843076,0.31663603687721914,3175,2764,2373,2771,3285,2667
ENSG00000198911,SREBF2,6721,sterol regulatory element binding transcription factor 2,14792.016966208976,-0.20234714671864643,0.09722469907220674,-2.0812319158567667,0.037412683567728235,0.31663603687721914,14192,17171,12010,16610,13536,15773
ENSG00000105856,HBP1,26959,HMG-box transcription factor 1,1377.5578094433322,-0.5704265949995311,0.2744123776883456,-2.0787203543980564,0.037643061027703616,0.3182549705069488,821,1236,1141,1912,1208,1958
ENSG00000145349,CAMK2D,817,calcium/calmodulin dependent protein kinase II delta,4347.630503089425,-0.2791951698493463,0.13440767756910932,-2.0772263526820525,0.03778067271260157,0.3191570248872226,3576,4653,3515,5118,4256,5110
ENSG00000126870,DYNC2I1,55112,dynein 2 intermediate chain 1,773.0992342717766,-0.36846031189017664,0.177416189456229,-2.076813356320455,0.03781878900131828,0.3192177913823455,743,1075,611,853,588,811
ENSG00000196116,TDRD7,23424,tudor domain containing 7,1941.4661299143886,0.4195874043504692,0.20208266478349365,2.0763156740832014,0.03786476458123731,0.3193447424608764,2464,2272,1489,1375,2584,1602
ENSG00000015153,YAF2,10138,YY1 associated factor 2,594.7613386350262,-0.28499199115912555,0.1374666071686791,-2.073172510975154,0.03815622768207326,0.31981596844918014,501,732,460,688,593,627
ENSG00000025039,RRAGD,58528,Ras related GTP binding D,837.4903368583068,-0.7759455378350908,0.37497361393872286,-2.0693337050694285,0.03851478286804338,0.31981596844918014,350,688,696,1232,708,1351
ENSG00000038382,TRIO,7204,trio Rho guanine nucleotide exchange factor,108.01702311177212,-0.5700842665244413,0.2750833388578149,-2.072405653106845,0.03822762661429934,0.31981596844918014,85,146,78,149,88,109
ENSG00000068028,RASSF1,11186,Ras association domain family member 1,1564.2700458957534,-0.4102367548459904,0.19857587190188591,-2.0658942645795544,0.03883846454533849,0.31981596844918014,1083,1658,1167,1772,1647,2141
ENSG00000068305,MEF2A,4205,myocyte enhancer factor 2A,638.7615987531791,0.2726687820455842,0.13145187496199648,2.074285985836371,0.038052758560068095,0.31981596844918014,772,631,558,575,701,607
ENSG00000074071,MRPS34,65993,mitochondrial ribosomal protein S34,4527.9254896081275,0.20153215250328121,0.0975658815062096,2.065600693521686,0.03886619890458744,0.31981596844918014,5290,4816,3782,4187,5031,4212
ENSG00000090615,GOLGA3,2802,golgin A3,3189.9467862807396,0.17489076220105246,0.08452409582093824,2.069123135863568,0.0385345331919867,0.31981596844918014,3467,3254,2694,2990,3685,3145
ENSG00000105245,NUMBL,9253,NUMB like endocytic adaptor protein,523.3913531450779,0.28807023069171267,0.1391721346578756,2.069884401786828,0.03846317097623696,0.31981596844918014,616,492,444,491,617,492
ENSG00000112218,GPR63,81491,G protein-coupled receptor 63,113.6444021549345,0.577568999349638,0.2789425043393439,2.070566480062156,0.038399327369542234,0.31981596844918014,123,84,122,110,148,90
ENSG00000119401,TRIM32,22954,tripartite motif containing 32,683.2509425989003,-0.2797958501322879,0.13528160760978294,-2.0682475251133425,0.0386167533823663,0.31981596844918014,607,821,565,773,606,752
ENSG00000125148,MT2A,4502,metallothionein 2A,13807.22121225156,0.43349356542426093,0.20987915824188053,2.0654436060043198,0.03888104624660671,0.31981596844918014,20377,16040,10999,10549,15065,10505
ENSG00000125652,ALKBH7,84266,alkB homolog 7,914.5616268526555,-0.4096660262331751,0.19776468661514526,-2.071482190500445,0.03831375708643571,0.31981596844918014,640,990,779,1113,833,1152
ENSG00000126749,EMG1,10436,EMG1 N1-specific pseudouridine methyltransferase,1478.9682406317984,0.3526428327083204,0.17016126481373905,2.0724036877272174,0.03822780974842082,0.31981596844918014,1934,1574,1149,1129,1782,1385
ENSG00000127463,EMC1,23065,ER membrane protein complex subunit 1,2446.333981121451,0.31924582936466883,0.15443134643695205,2.067234643291825,0.03871204930519842,0.31981596844918014,3223,2672,2090,2135,2591,2037
ENSG00000128203,ASPHD2,57168,aspartate beta-hydroxylase domain containing 2,1423.9976234414432,0.33103698351390687,0.16018768184146479,2.066557051755883,0.0387759112818517,0.31981596844918014,1471,1318,1190,1198,1985,1434
ENSG00000134815,DHX34,9704,DExH-box helicase 34,755.754314841583,0.3724383938656799,0.1795039760793552,2.0748197449455503,0.03800324391322143,0.31981596844918014,967,849,617,564,911,664
ENSG00000136689,IL1RN,3557,interleukin 1 receptor antagonist,824.0741461956555,0.6145282283144408,0.2972667359334991,2.0672620042220786,0.03870947245725649,0.31981596844918014,792,451,946,880,1132,682
ENSG00000143942,CHAC2,494143,ChaC glutathione specific gamma-glutamylcyclotransferase 2,400.9660515673096,0.6732228562199771,0.3259243125079167,2.0655803521979497,0.038868121221170296,0.31981596844918014,628,492,299,222,528,269
ENSG00000149781,FERMT3,83706,FERM domain containing kindlin 3,11352.73783173336,0.2475645757243559,0.11966610924194139,2.0687943921016845,0.03856538489915879,0.31981596844918014,13072,10763,9167,10065,13794,11663
ENSG00000152234,ATP5F1A,498,ATP synthase F1 subunit alpha,12915.880620082698,0.24794765859077356,0.11963176638896965,2.072590467189114,0.038210408966262495,0.31981596844918014,15377,14634,11232,11338,14140,11174
ENSG00000158402,CDC25C,995,cell division cycle 25C,229.6977884968981,0.4168655661604137,0.20169874347299552,2.0667732430183725,0.03875552586615423,0.31981596844918014,267,211,211,171,286,235
ENSG00000159228,CBR1,873,carbonyl reductase 1,660.1955553248874,0.35363856989365283,0.17105495472907997,2.067397407188539,0.038696722373217,0.31981596844918014,639,692,713,573,776,555
ENSG00000160117,ANKLE1,126549,ankyrin repeat and LEM domain containing 1,384.4048627432134,0.36795025768487594,0.17809989232906254,2.065976867661662,0.03883066386650311,0.31981596844918014,467,417,322,293,477,347
ENSG00000162139,NEU3,10825,neuraminidase 3,950.1565092485371,0.2763670256248367,0.1333376360983685,2.072685805086193,0.038201529676080176,0.31981596844918014,1165,924,853,843,1000,925
ENSG00000166783,MARF1,9665,meiosis regulator and mRNA stability factor 1,2981.0266825435824,-0.325447032091269,0.15687077093520577,-2.074618682314581,0.038021889233693935,0.31981596844918014,2517,3603,2646,3270,2398,3514
ENSG00000170921,TANC2,26115,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",594.440917346387,-1.002589920235908,0.48478768775930864,-2.0681010379407203,0.03863052313139507,0.31981596844918014,213,558,606,1146,261,745
ENSG00000174032,SLC25A30,253512,solute carrier family 25 member 30,796.4396775305311,-0.4036916743728856,0.19544092330382165,-2.065543221699423,0.03887163037380706,0.31981596844918014,611,789,615,1018,755,1016
ENSG00000177103,DSCAML1,57453,DS cell adhesion molecule like 1,316.58017235645815,-0.42740560902748953,0.20637820520339448,-2.0709822948904084,0.0383604506568508,0.31981596844918014,236,447,268,351,270,343
ENSG00000184007,PTP4A2,8073,protein tyrosine phosphatase 4A2,15302.457008431791,-0.22052235591304825,0.10666404171851471,-2.0674479642821377,0.038691962630427616,0.31981596844918014,14399,20318,11440,15046,15257,16461
ENSG00000188313,PLSCR1,5359,phospholipid scramblase 1,3100.01336414265,0.61678574707882,0.2984071626503978,2.0669267506873554,0.03874105663041401,0.31981596844918014,4643,3712,2105,1617,4386,2445
ENSG00000196814,MVB12B,89853,multivesicular body subunit 12B,405.0548347913493,-0.7083305200862372,0.34292565133997005,-2.0655512858791996,0.03887086821632605,0.31981596844918014,240,662,397,475,220,446
ENSG00000100403,ZC3H7B,23264,zinc finger CCCH-type containing 7B,7290.932738528796,0.29727894007462535,0.1440150939855965,2.064220713589628,0.038996794440588796,0.3205126664093934,9111,7573,5521,6087,8974,6886
ENSG00000115866,DARS1,1615,aspartyl-tRNA synthetase 1,9119.250518784345,-0.21234895313581964,0.10293047114105815,-2.0630329462381654,0.039109498071833365,0.3209279400600443,8095,10485,7599,10317,8682,9834
ENSG00000118922,KLF12,11278,KLF transcription factor 12,1468.6536402629886,-0.3785334942959274,0.1834612670485218,-2.0632883462851748,0.039085240620110394,0.3209279400600443,1269,1695,1272,1861,1107,1629
ENSG00000091483,FH,2271,fumarate hydratase,2961.606469201311,0.29775733578300756,0.14453750385082517,2.060069724812171,0.039391875664678055,0.3227320099098981,3689,3365,2434,2456,3414,2546
ENSG00000112893,MAN2A1,4124,mannosidase alpha class 2A member 1,2635.3296474121184,-0.20820879277455678,0.10106610965080287,-2.0601247390836197,0.03938661740044971,0.3227320099098981,2609,3320,2009,2668,2478,2886
ENSG00000108039,XPNPEP1,7511,X-prolyl aminopeptidase 1,2298.175518988951,0.25219548971638556,0.12253011096048183,2.0582327702104437,0.03956779429219883,0.32340327828849447,2705,2515,1887,1916,2702,2165
ENSG00000160783,PMF1,11243,polyamine modulated factor 1,3260.2779497945357,-0.2572059144175987,0.12494572237032713,-2.0585411772262607,0.03953821275025302,0.32340327828849447,2741,3748,2776,3722,3029,3636
ENSG00000282939,TRBV7-2,28596,T cell receptor beta variable 7-2,170.6484716359423,1.3104077586348035,0.6364718977213969,2.0588619282738683,0.03950746711967298,0.32340327828849447,433,111,211,82,50,115
ENSG00000106799,TGFBR1,7046,transforming growth factor beta receptor 1,1791.504763962177,0.25494822276805834,0.1239132868722467,2.057472844142269,0.03964076446654199,0.32348743999060314,2019,1686,1470,1759,2206,1663
ENSG00000130725,UBE2M,9040,ubiquitin conjugating enzyme E2 M,4404.141258384785,0.18532442827206147,0.09006723968833237,2.057623048217709,0.039626332411930594,0.32348743999060314,4805,4751,3663,4041,5192,4144
